id	index	Product	date type	date	revocation reason_IT
PESTON:0815918	15918	FYDULEX G	pesticide issue date	1972-10-14^^xsd:date	
PESTON:0815919	15919	FYDULEX G	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0815920	15920	FYSIUM	pesticide authorization expiry date	2035-07-31^^xsd:date	
PESTON:0815921	15921	FYSIUM	pesticide issue date	2018-01-31^^xsd:date	
PESTON:0815922	15922	GA47	pesticide authorization expiry date	2015-01-13^^xsd:date	
PESTON:0815923	15923	GA47	pesticide issue date	2005-01-13^^xsd:date	
PESTON:0815924	15924	GA47	pesticide revocation date	2009-09-01^^xsd:date	
PESTON:0815925	15925	GABEROL PB 25	pesticide issue date	1972-02-16^^xsd:date	
PESTON:0815926	15926	GABEROL PB 25	pesticide revocation date	1978-10-11^^xsd:date	
PESTON:0815927	15927	GACHINKO	pesticide authorization expiry date	2024-06-30^^xsd:date	
PESTON:0815928	15928	GACHINKO	pesticide issue date	2017-11-13^^xsd:date	
PESTON:0815929	15929	GAIO	pesticide authorization expiry date	2011-06-30^^xsd:date	
PESTON:0815930	15930	GAIO	pesticide issue date	1991-02-06^^xsd:date	
PESTON:0815931	15931	GAIO	pesticide revocation date	2008-10-02^^xsd:date	
PESTON:0815932	15932	GAIO SX	pesticide authorization expiry date	2024-03-31^^xsd:date	
PESTON:0815933	15933	GAIO SX	pesticide issue date	2007-05-17^^xsd:date	
PESTON:0815934	15934	GALAR	pesticide issue date	1984-03-01^^xsd:date	
PESTON:0815935	15935	GALAR	pesticide revocation date	2002-12-31^^xsd:date	
PESTON:0815936	15936	GALAR G	pesticide issue date	1984-02-23^^xsd:date	
PESTON:0815937	15937	GALAR G	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0815938	15938	GALATAS COMBI R	pesticide authorization expiry date	2012-06-30^^xsd:date	
PESTON:0815939	15939	GALATAS COMBI R	pesticide issue date	1999-02-23^^xsd:date	
PESTON:0815940	15940	GALATAS COMBI R	pesticide revocation date	2012-06-01^^xsd:date	
PESTON:0815941	15941	GALATAS DUO WG	pesticide authorization expiry date	2012-06-30^^xsd:date	
PESTON:0815942	15942	GALATAS DUO WG	pesticide issue date	1999-02-23^^xsd:date	
PESTON:0815943	15943	GALATAS DUO WG	pesticide revocation date	2014-12-22^^xsd:date	
PESTON:0815944	15944	GALATAS PLUS	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0815945	15945	GALATAS PLUS	pesticide issue date	2008-04-11^^xsd:date	
PESTON:0815946	15946	GALATAS PLUS	pesticide revocation date	2019-04-01^^xsd:date	
PESTON:0815947	15947	GALAXIA	pesticide authorization expiry date	2017-12-31^^xsd:date	
PESTON:0815948	15948	GALAXIA	pesticide issue date	2011-07-05^^xsd:date	
PESTON:0815949	15949	GALAXIA	pesticide revocation date	2016-08-22^^xsd:date	
PESTON:0815950	15950	GALAXY	pesticide authorization expiry date	2007-06-30^^xsd:date	
PESTON:0815951	15951	GALAXY	pesticide issue date	2000-04-12^^xsd:date	
PESTON:0815952	15952	GALAXY	pesticide revocation date	2007-06-30^^xsd:date	
PESTON:0815953	15953	GALBEN 5 GR	pesticide issue date	1984-10-08^^xsd:date	
PESTON:0815954	15954	GALBEN 5 GR	pesticide revocation date	2007-09-01^^xsd:date	
PESTON:0815955	15955	GALBEN 5 GR VERDEVIVO	pesticide authorization expiry date	2012-10-09^^xsd:date	
PESTON:0815956	15956	GALBEN 5 GR VERDEVIVO	pesticide issue date	2002-10-09^^xsd:date	
PESTON:0815957	15957	GALBEN 5 GR VERDEVIVO	pesticide revocation date	2007-09-01^^xsd:date	
PESTON:0815958	15958	GALBEN F	pesticide authorization expiry date	2021-07-31^^xsd:date	
PESTON:0815959	15959	GALBEN F	pesticide issue date	1984-02-02^^xsd:date	
PESTON:0815960	15960	GALBEN F	pesticide revocation date	2020-09-24^^xsd:date	
PESTON:0815961	15961	GALBEN M 3 24	pesticide issue date	1985-09-04^^xsd:date	
PESTON:0815962	15962	GALBEN M 3 24	pesticide revocation date	2008-07-01^^xsd:date	
PESTON:0815963	15963	GALBEN M 3 24 BLU	pesticide issue date	1985-05-06^^xsd:date	
PESTON:0815964	15964	GALBEN M 3 24 BLU	pesticide revocation date	2008-07-01^^xsd:date	
PESTON:0815965	15965	GALBEN M 8 65 BLU	pesticide authorization expiry date	2021-07-31^^xsd:date	
PESTON:0815966	15966	GALBEN M 8 65 BLU	pesticide issue date	1984-02-02^^xsd:date	
PESTON:0815967	15967	GALBEN M 8 65 BLU	pesticide revocation date	2020-09-24^^xsd:date	
PESTON:0815968	15968	GALBEN M 8-65	pesticide authorization expiry date	2021-07-31^^xsd:date	
PESTON:0815969	15969	GALBEN M 8-65	pesticide issue date	1984-02-02^^xsd:date	
PESTON:0815970	15970	GALBEN M 8-65	pesticide revocation date	2021-01-27^^xsd:date	
PESTON:0815971	15971	GALBEN R 3,6 30 BLU	pesticide issue date	1985-02-27^^xsd:date	
PESTON:0815972	15972	GALBEN R 3,6 30 BLU	pesticide revocation date	2012-06-01^^xsd:date	
PESTON:0815973	15973	GALBEN R 4-33	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0815974	15974	GALBEN R 4-33	pesticide issue date	1997-03-17^^xsd:date	
PESTON:0815975	15975	GALBEN R 4-33	pesticide revocation date	2019-04-01^^xsd:date	
PESTON:0815976	15976	GALBEN R 4-33 BLU	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0815977	15977	GALBEN R 4-33 BLU	pesticide issue date	1984-02-02^^xsd:date	
PESTON:0815978	15978	GALBEN R 4-33 BLU	pesticide revocation date	2019-04-01^^xsd:date	
PESTON:0815979	15979	GALBEN RF 5 9 24 BLU	pesticide issue date	1985-11-07^^xsd:date	
PESTON:0815980	15980	GALBEN RF 5 9 24 BLU	pesticide revocation date	2012-06-01^^xsd:date	
PESTON:0815981	15981	GALBEN SEMENTI	pesticide issue date	1988-05-25^^xsd:date	
PESTON:0815982	15982	GALBEN SEMENTI	pesticide revocation date	2007-09-01^^xsd:date	
PESTON:0815983	15983	GALBEN Z 8 65 BLU	pesticide issue date	1984-06-21^^xsd:date	
PESTON:0815984	15984	GALBEN Z 8 65 BLU	pesticide revocation date	2001-07-12^^xsd:date	
PESTON:0815985	15985	GALECRON 50 SP	pesticide issue date	1972-10-02^^xsd:date	
PESTON:0815986	15986	GALECRON 50 SP	pesticide revocation date	1976-09-13^^xsd:date	
PESTON:0815987	15987	GALECRON COMBI 55	pesticide issue date	1973-11-16^^xsd:date	
PESTON:0815988	15988	GALECRON COMBI 55	pesticide revocation date	1976-09-13^^xsd:date	
PESTON:0815989	15989	GALECRON COMBI 75	pesticide issue date	1973-02-09^^xsd:date	
PESTON:0815990	15990	GALECRON COMBI 75	pesticide revocation date	1976-09-13^^xsd:date	
PESTON:0815991	15991	GALEN 50 PB	pesticide issue date	1979-03-16^^xsd:date	
PESTON:0815992	15992	GALEN 50 PB	pesticide revocation date	1996-01-24^^xsd:date	
PESTON:0815993	15993	GALEO	pesticide authorization expiry date	2021-05-31^^xsd:date	
PESTON:0815994	15994	GALEO	pesticide issue date	2009-02-23^^xsd:date	
PESTON:0815995	15995	GALEO	pesticide revocation date	2018-11-27^^xsd:date	
PESTON:0815996	15996	GALEX	pesticide issue date	1991-07-25^^xsd:date	
PESTON:0815997	15997	GALEX	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0815998	15998	GAL-GONE	pesticide authorization expiry date	2024-12-31^^xsd:date	
PESTON:0815999	15999	GAL-GONE	pesticide issue date	2011-08-01^^xsd:date	
PESTON:0816000	16000	GALIC	pesticide issue date	1976-03-30^^xsd:date	
PESTON:0816001	16001	GALIC	pesticide revocation date	1986-02-26^^xsd:date	
PESTON:0816002	16002	GALIGAN 240	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0816003	16003	GALIGAN 240	pesticide issue date	2006-07-31^^xsd:date	
PESTON:0816004	16004	GALIGAN 240	pesticide revocation date	2015-04-30^^xsd:date	
PESTON:0816005	16005	GALIGAN EC	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0816006	16006	GALIGAN EC	pesticide issue date	1998-02-10^^xsd:date	
PESTON:0816007	16007	GALIGAN EC	pesticide revocation date	2018-06-21^^xsd:date	
PESTON:0816008	16008	GALILEO	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0816009	16009	GALILEO	pesticide issue date	2020-08-11^^xsd:date	
PESTON:0816010	16010	GALILEO DUO	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0816011	16011	GALILEO DUO	pesticide issue date	2019-07-23^^xsd:date	
PESTON:0816012	16012	GALILEO STAR	pesticide authorization expiry date	2020-10-31^^xsd:date	
PESTON:0816013	16013	GALILEO STAR	pesticide issue date	2018-11-06^^xsd:date	
PESTON:0816014	16014	GALILEO STAR	pesticide revocation date	2019-11-01^^xsd:date	
PESTON:0816015	16015	GALLANT	pesticide issue date	1989-02-17^^xsd:date	
PESTON:0816016	16016	GALLANT	pesticide revocation decision date	2003-05-05^^xsd:date	
PESTON:0816017	16017	GALLANT	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0816018	16018	GALLANT W30	pesticide authorization expiry date	2010-01-28^^xsd:date	
PESTON:0816019	16019	GALLANT W30	pesticide issue date	2005-01-28^^xsd:date	
PESTON:0816020	16020	GALLANT W30	pesticide revocation date	2007-12-19^^xsd:date	
PESTON:0816021	16021	GALLANT WINNER	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0816022	16022	GALLANT WINNER	pesticide issue date	1999-03-22^^xsd:date	
PESTON:0816023	16023	GALLANT WINNER	pesticide revocation date	2007-12-19^^xsd:date	
PESTON:0816024	16024	GALLERY	pesticide authorization expiry date	2024-05-31^^xsd:date	
PESTON:0816025	16025	GALLERY	pesticide issue date	1992-12-30^^xsd:date	
PESTON:0816026	16026	GALLERY T-DG	pesticide authorization expiry date	2010-02-21^^xsd:date	
PESTON:0816027	16027	GALLERY T-DG	pesticide issue date	2005-03-21^^xsd:date	
PESTON:0816028	16028	GALLERY T-DG	pesticide revocation date	2008-03-20^^xsd:date	
PESTON:0816029	16029	GALPRO	pesticide authorization expiry date	2007-02-05^^xsd:date	
PESTON:0816030	16030	GALPRO	pesticide issue date	2002-02-05^^xsd:date	
PESTON:0816031	16031	GALPRO	pesticide revocation decision date	2003-05-05^^xsd:date	
PESTON:0816032	16032	GALPRO	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0816033	16033	GAMACTIF 90	pesticide issue date	1972-09-15^^xsd:date	
PESTON:0816034	16034	GAMACTIF 90	pesticide revocation date	1975-07-12^^xsd:date	
PESTON:0816035	16035	GAMET	pesticide authorization expiry date	2011-04-11^^xsd:date	
PESTON:0816036	16036	GAMET	pesticide issue date	2001-04-11^^xsd:date	
PESTON:0816037	16037	GAMET	pesticide revocation date	2007-12-06^^xsd:date	
PESTON:0816038	16038	GAMIT 36 CS	pesticide authorization expiry date	2021-10-31^^xsd:date	
PESTON:0816039	16039	GAMIT 36 CS	pesticide issue date	2011-02-22^^xsd:date	
PESTON:0816040	16040	GAMMA SEME BAYER	pesticide issue date	1977-10-18^^xsd:date	
PESTON:0816041	16041	GAMMA SEME BAYER	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0816042	16042	GAMMA TECNITERRA INODORO	pesticide issue date	1977-07-04^^xsd:date	
PESTON:0816043	16043	GAMMA TECNITERRA INODORO	pesticide revocation date	1991-10-25^^xsd:date	
PESTON:0816044	16044	GAMMADIT	pesticide issue date	1973-06-28^^xsd:date	
PESTON:0816045	16045	GAMMADIT	pesticide revocation date	1997-11-21^^xsd:date	
PESTON:0816046	16046	GAMMAGRO G NORMALE	pesticide issue date	1980-07-02^^xsd:date	
PESTON:0816047	16047	GAMMAGRO G NORMALE	pesticide revocation date	2001-06-20^^xsd:date	
PESTON:0816048	16048	GAMMASAN 5G	pesticide issue date	1980-04-04^^xsd:date	
PESTON:0816049	16049	GAMMASAN 5G	pesticide revocation date	1990-11-27^^xsd:date	
PESTON:0816050	16050	GAMMASAN L	pesticide issue date	1980-05-30^^xsd:date	
PESTON:0816051	16051	GAMMASAN L	pesticide revocation date	1990-11-27^^xsd:date	
PESTON:0816052	16052	GAMMATRE	pesticide issue date	1977-02-14^^xsd:date	
PESTON:0816053	16053	GAMMATRE	pesticide revocation date	2001-06-20^^xsd:date	
PESTON:0816054	16054	GAMMOFOS 15/20	pesticide issue date	1974-04-22^^xsd:date	
PESTON:0816055	16055	GAMMOFOS 15/20	pesticide revocation date	1979-03-16^^xsd:date	
PESTON:0816056	16056	GANAL M	pesticide issue date	1992-03-16^^xsd:date	
PESTON:0816057	16057	GANAL M	pesticide revocation date	2005-09-01^^xsd:date	
PESTON:0816058	16058	GANIFEN	pesticide authorization expiry date	2025-01-31^^xsd:date	
PESTON:0816059	16059	GANIFEN	pesticide issue date	2020-07-01^^xsd:date	
PESTON:0816060	16060	GANON S	pesticide issue date	1977-11-23^^xsd:date	
PESTON:0816061	16061	GANON S	pesticide revocation date	2002-10-31^^xsd:date	
PESTON:0816062	16062	GANZO	pesticide authorization expiry date	2021-05-31^^xsd:date	
PESTON:0816063	16063	GANZO	pesticide issue date	2004-12-24^^xsd:date	
PESTON:0816064	16064	GANZO	pesticide revocation date	2021-06-01^^xsd:date	
PESTON:0816065	16065	GARAK	pesticide authorization expiry date	2023-12-31^^xsd:date	
PESTON:0816066	16066	GARAK	pesticide issue date	2006-10-16^^xsd:date	
PESTON:0816067	16067	GARANTY	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0816068	16068	GARANTY	pesticide issue date	2000-02-28^^xsd:date	
PESTON:0816069	16069	GARANTY	pesticide revocation date	2007-05-01^^xsd:date	
PESTON:0816070	16070	GARAVEL	pesticide authorization expiry date	2022-02-28^^xsd:date	
PESTON:0816071	16071	GARAVEL	pesticide issue date	2012-10-15^^xsd:date	
PESTON:0816072	16072	GARBO	pesticide issue date	1985-02-27^^xsd:date	
PESTON:0816073	16073	GARBO	pesticide issue date	1992-11-09^^xsd:date	
PESTON:0816074	16074	GARBO	pesticide revocation date	1992-05-06^^xsd:date	
PESTON:0816075	16075	GARBO	pesticide revocation date	2001-06-27^^xsd:date	
PESTON:0816076	16076	GARBO PM	pesticide issue date	1992-06-16^^xsd:date	
PESTON:0816077	16077	GARBO PM	pesticide revocation date	2003-03-14^^xsd:date	
PESTON:0816078	16078	GARDE	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0816079	16079	GARDE	pesticide issue date	2004-03-15^^xsd:date	
PESTON:0816080	16080	GARDE	pesticide revocation date	2010-01-01^^xsd:date	
PESTON:0816081	16081	GARDEN EXPERT	pesticide authorization expiry date	2022-08-31^^xsd:date	
PESTON:0816082	16082	GARDEN EXPERT	pesticide issue date	2008-07-17^^xsd:date	
PESTON:0816083	16083	GARDEN HOUSE	pesticide authorization expiry date	2011-04-11^^xsd:date	
PESTON:0816084	16084	GARDEN HOUSE	pesticide issue date	2001-04-11^^xsd:date	
PESTON:0816085	16085	GARDEN HOUSE	pesticide revocation date	2008-03-01^^xsd:date	
PESTON:0816086	16086	GARDENE	pesticide authorization expiry date	2023-05-31^^xsd:date	
PESTON:0816087	16087	GARDENE	pesticide issue date	2001-04-11^^xsd:date	
PESTON:0816088	16088	GARDENE	pesticide revocation date	2021-10-01^^xsd:date	
PESTON:0816089	16089	GARDENE PLUS	pesticide authorization expiry date	2023-05-31^^xsd:date	
PESTON:0816090	16090	GARDENE PLUS	pesticide issue date	2002-06-25^^xsd:date	
PESTON:0816091	16091	GARDENOX 2G	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0816092	16092	GARDENOX 2G	pesticide issue date	2004-12-09^^xsd:date	
PESTON:0816093	16093	GARDENOX 2G	pesticide revocation date	2009-12-31^^xsd:date	
PESTON:0816094	16094	GARDESAN	pesticide authorization expiry date	2011-05-10^^xsd:date	
PESTON:0816095	16095	GARDESAN	pesticide issue date	2001-05-10^^xsd:date	
PESTON:0816096	16096	GARDESAN	pesticide revocation date	2007-12-06^^xsd:date	
PESTON:0816097	16097	GARDIUS 40 ST	pesticide authorization expiry date	2020-07-31^^xsd:date	
PESTON:0816098	16098	GARDIUS 40 ST	pesticide issue date	2003-07-23^^xsd:date	
PESTON:0816099	16099	GARDIUS 40 ST	pesticide revocation date	2019-10-01^^xsd:date	
PESTON:0816100	16100	GARDOMIL	pesticide issue date	1989-04-27^^xsd:date	
PESTON:0816101	16101	GARDOMIL	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0816102	16102	GARDONA 24 EC	pesticide issue date	1973-06-28^^xsd:date	
PESTON:0816103	16103	GARDONA 24 EC	pesticide revocation date	2002-04-10^^xsd:date	
PESTON:0816104	16104	GARDONA 50 PB	pesticide issue date	1974-06-10^^xsd:date	
PESTON:0816105	16105	GARDONA 50 PB	pesticide revocation date	2002-04-10^^xsd:date	
PESTON:0816106	16106	GARDONA 75 PB	pesticide issue date	1974-06-10^^xsd:date	
PESTON:0816107	16107	GARDONA 75 PB	pesticide revocation date	2002-04-10^^xsd:date	
PESTON:0816108	16108	GARDONA SC	pesticide issue date	1974-04-06^^xsd:date	
PESTON:0816109	16109	GARDONA SC	pesticide revocation date	2002-04-10^^xsd:date	
PESTON:0816110	16110	GARDOPRIM COMBI	pesticide issue date	1987-06-17^^xsd:date	
PESTON:0816111	16111	GARDOPRIM COMBI	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0816112	16112	GARDOPRIM D	pesticide issue date	1973-12-06^^xsd:date	
PESTON:0816113	16113	GARDOPRIM D	pesticide revocation date	1985-10-29^^xsd:date	
PESTON:0816114	16114	GARDOPRIM GOLD	pesticide authorization expiry date	2024-12-31^^xsd:date	
PESTON:0816115	16115	GARDOPRIM GOLD	pesticide issue date	2002-10-02^^xsd:date	
PESTON:0816116	16116	GARDOPRIM M 50	pesticide issue date	1972-11-27^^xsd:date	
PESTON:0816117	16117	GARDOPRIM M 50	pesticide revocation date	2002-07-23^^xsd:date	
PESTON:0816118	16118	GARFIT	pesticide authorization expiry date	2023-12-15^^xsd:date	
PESTON:0816119	16119	GARFIT	pesticide issue date	2020-08-11^^xsd:date	
PESTON:0816120	16120	GARIAL	pesticide issue date	1977-01-31^^xsd:date	
PESTON:0816121	16121	GARIAL	pesticide revocation date	1986-01-25^^xsd:date	
PESTON:0816122	16122	GARIAL FIORI	pesticide issue date	1979-04-02^^xsd:date	
PESTON:0816123	16123	GARIAL FIORI	pesticide revocation date	1986-01-25^^xsd:date	
PESTON:0816124	16124	GARLON	pesticide authorization expiry date	2022-04-30^^xsd:date	
PESTON:0816125	16125	GARLON	pesticide issue date	1984-03-27^^xsd:date	
PESTON:0816126	16126	GARLON EV	pesticide authorization expiry date	2024-12-31^^xsd:date	
PESTON:0816127	16127	GARLON EV	pesticide issue date	1999-10-25^^xsd:date	
PESTON:0816128	16128	GARLON T.M.P.	pesticide issue date	1984-03-27^^xsd:date	
PESTON:0816129	16129	GARLON T.M.P.	pesticide revocation date	2007-06-01^^xsd:date	
PESTON:0816130	16130	GARPHAT 42	pesticide authorization expiry date	2008-07-07^^xsd:date	
PESTON:0816131	16131	GARPHAT 42	pesticide issue date	1998-07-07^^xsd:date	
PESTON:0816132	16132	GARPHAT 42	pesticide revocation date	2003-09-26^^xsd:date	
PESTON:0816133	16133	GARTREL	pesticide authorization expiry date	2024-12-31^^xsd:date	
PESTON:0816134	16134	GARTREL	pesticide issue date	1984-04-06^^xsd:date	
PESTON:0816135	16135	GARTREL	pesticide issue date	2002-11-08^^xsd:date	
PESTON:0816136	16136	GARTREL	pesticide revocation date	2000-11-06^^xsd:date	
PESTON:0816137	16137	GARVOX 3 G	pesticide issue date	1984-10-08^^xsd:date	
PESTON:0816138	16138	GARVOX 3 G	pesticide revocation date	1998-05-19^^xsd:date	
PESTON:0816139	16139	GASER	pesticide authorization expiry date	2011-08-10^^xsd:date	
PESTON:0816140	16140	GASER	pesticide issue date	2006-08-10^^xsd:date	
PESTON:0816141	16141	GASER	pesticide revocation date	2010-05-30^^xsd:date	
PESTON:0816142	16142	GA-SOL	pesticide issue date	1971-09-07^^xsd:date	
PESTON:0816143	16143	GA-SOL	pesticide revocation date	1992-01-07^^xsd:date	
PESTON:0816144	16144	GASOL DD	pesticide issue date	1971-12-04^^xsd:date	
PESTON:0816145	16145	GASOL DD	pesticide revocation date	1987-03-04^^xsd:date	
PESTON:0816146	16146	GASPER	pesticide authorization expiry date	2020-12-31^^xsd:date	
PESTON:0816147	16147	GASPER	pesticide issue date	2016-05-06^^xsd:date	
PESTON:0816148	16148	GASTEROX	pesticide issue date	1976-07-05^^xsd:date	
PESTON:0816149	16149	GASTEROX	pesticide revocation decision date	2003-12-31^^xsd:date	
PESTON:0816150	16150	GASTEROX	pesticide revocation date	2004-07-30^^xsd:date	REVOCA LISTA C RICLASSIFICAZIONE
PESTON:0816151	16151	GASTOXIN B	pesticide issue date	1984-09-05^^xsd:date	
PESTON:0816152	16152	GASTOXIN B	pesticide revocation date	2009-09-01^^xsd:date	
PESTON:0816153	16153	GASTROCID	pesticide issue date	1983-07-14^^xsd:date	
PESTON:0816154	16154	GASTROCID	pesticide revocation decision date	2003-12-31^^xsd:date	
PESTON:0816155	16155	GASTROCID	pesticide revocation date	2004-07-30^^xsd:date	REVOCA LISTA C RICLASSIFICAZIONE
PESTON:0816156	16156	GASTROTOX E	pesticide authorization expiry date	2023-05-31^^xsd:date	
PESTON:0816157	16157	GASTROTOX E	pesticide issue date	1976-07-05^^xsd:date	
PESTON:0816158	16158	GASTROTOX MAX	pesticide authorization expiry date	2023-05-31^^xsd:date	
PESTON:0816159	16159	GASTROTOX MAX	pesticide issue date	2005-07-08^^xsd:date	
PESTON:0816160	16160	GASTROTOX N	pesticide authorization expiry date	2023-05-31^^xsd:date	
PESTON:0816161	16161	GASTROTOX N	pesticide issue date	1976-07-05^^xsd:date	
PESTON:0816162	16162	GAT MOTION	pesticide authorization expiry date	2018-12-31^^xsd:date	
PESTON:0816163	16163	GAT MOTION	pesticide issue date	2010-12-15^^xsd:date	
PESTON:0816164	16164	GAT MOTION	pesticide revocation date	2015-02-06^^xsd:date	
PESTON:0816165	16165	GAT TESSLA 25 WG	pesticide authorization expiry date	2022-08-31^^xsd:date	
PESTON:0816166	16166	GAT TESSLA 25 WG	pesticide issue date	2010-12-15^^xsd:date	
PESTON:0816167	16167	GATAN	pesticide authorization expiry date	2022-04-30^^xsd:date	
PESTON:0816168	16168	GATAN	pesticide issue date	2016-07-20^^xsd:date	
PESTON:0816169	16169	GAUCHO 350 FS	pesticide authorization expiry date	2013-06-30^^xsd:date	
PESTON:0816170	16170	GAUCHO 350 FS	pesticide issue date	1996-07-25^^xsd:date	
PESTON:0816171	16171	GAUCHO 350 FS	pesticide revocation date	2013-07-01^^xsd:date	
PESTON:0816172	16172	GAUCHO 70 WS	pesticide authorization expiry date	2022-07-31^^xsd:date	
PESTON:0816173	16173	GAUCHO 70 WS	pesticide issue date	1996-07-25^^xsd:date	
PESTON:0816174	16174	GAUCHO 70 WS	pesticide revocation date	2018-07-11^^xsd:date	
PESTON:0816175	16175	GAVELAN	pesticide authorization expiry date	2018-10-31^^xsd:date	
PESTON:0816176	16176	GAVELAN	pesticide issue date	2006-05-24^^xsd:date	
PESTON:0816177	16177	GAVELAN	pesticide revocation date	2018-03-05^^xsd:date	
PESTON:0816178	16178	GAZELLE	pesticide authorization expiry date	2034-02-28^^xsd:date	
PESTON:0816179	16179	GAZELLE	pesticide issue date	2017-10-19^^xsd:date	
PESTON:0816180	16180	GEA-CARB	pesticide issue date	1986-11-11^^xsd:date	
PESTON:0816181	16181	GEA-CARB	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0816182	16182	GEA-MICO	pesticide issue date	1989-02-17^^xsd:date	
PESTON:0816183	16183	GEA-MICO	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0816184	16184	GEA-TER	pesticide issue date	1988-02-02^^xsd:date	
PESTON:0816185	16185	GEA-TER	pesticide revocation date	2007-12-06^^xsd:date	
PESTON:0816186	16186	GEATER MAXI	pesticide authorization expiry date	2024-12-31^^xsd:date	
PESTON:0816187	16187	GEATER MAXI	pesticide issue date	2021-09-03^^xsd:date	
PESTON:0816188	16188	GEATER-STAR	pesticide authorization expiry date	2024-12-31^^xsd:date	
PESTON:0816189	16189	GEATER-STAR	pesticide issue date	2007-05-02^^xsd:date	
PESTON:0816190	16190	GEBUTOX	pesticide issue date	1979-03-02^^xsd:date	
PESTON:0816191	16191	GEBUTOX	pesticide revocation date	1991-05-04^^xsd:date	
PESTON:0816192	16192	GEBUTOX EM	pesticide issue date	1979-03-06^^xsd:date	
PESTON:0816193	16193	GEBUTOX EM	pesticide revocation date	1991-05-04^^xsd:date	
PESTON:0816194	16194	GEDIT 50	pesticide issue date	1972-09-01^^xsd:date	
PESTON:0816195	16195	GEDIT 50	pesticide revocation date	1978-10-11^^xsd:date	
PESTON:0816196	16196	GEKON	pesticide issue date	1975-09-01^^xsd:date	
PESTON:0816197	16197	GEKON	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0816198	16198	GEL RAMATO	pesticide issue date	1980-07-02^^xsd:date	
PESTON:0816199	16199	GEL RAMATO	pesticide revocation date	1996-12-02^^xsd:date	
PESTON:0816200	16200	GELB TOX	pesticide issue date	1983-02-01^^xsd:date	
PESTON:0816201	16201	GELB TOX	pesticide revocation date	1999-06-04^^xsd:date	
PESTON:0816202	16202	GEMAFOS 10 G	pesticide issue date	1975-02-27^^xsd:date	
PESTON:0816203	16203	GEMAFOS 10 G	pesticide revocation decision date	2002-01-09^^xsd:date	
PESTON:0816204	16204	GEMAFOS 10 G	pesticide revocation date	2002-01-09^^xsd:date	REVOCA PER ATTUAZIONE DECISIONE UE NON ISCRIZIONE PARATION
PESTON:0816205	16205	GEMAFOS 50	pesticide issue date	1971-11-20^^xsd:date	
PESTON:0816206	16206	GEMAFOS 50	pesticide revocation decision date	2002-01-09^^xsd:date	
PESTON:0816207	16207	GEMAFOS 50	pesticide revocation date	2002-01-09^^xsd:date	REVOCA PER ATTUAZIONE DECISIONE UE NON ISCRIZIONE PARATION
PESTON:0816208	16208	GEMINI GEO	pesticide authorization expiry date	2021-11-30^^xsd:date	
PESTON:0816209	16209	GEMINI GEO	pesticide issue date	2015-11-24^^xsd:date	
PESTON:0816210	16210	GEMINI GEO	pesticide revocation date	2020-09-24^^xsd:date	
PESTON:0816211	16211	GEMINISTAR	pesticide authorization expiry date	2024-12-31^^xsd:date	
PESTON:0816212	16212	GEMINISTAR	pesticide issue date	2006-01-23^^xsd:date	
PESTON:0816213	16213	GEMINISTAR	pesticide revocation decision date	2021-06-16^^xsd:date	
PESTON:0816214	16214	GENDER WP	pesticide authorization expiry date	2017-07-31^^xsd:date	
PESTON:0816215	16215	GENDER WP	pesticide issue date	2011-02-10^^xsd:date	
PESTON:0816216	16216	GENDER WP	pesticide revocation date	2014-07-31^^xsd:date	
PESTON:0816217	16217	GEN-DIQUAT 200	pesticide authorization expiry date	2012-06-30^^xsd:date	
PESTON:0816218	16218	GEN-DIQUAT 200	pesticide issue date	2011-08-12^^xsd:date	
PESTON:0816219	16219	GENESIS	pesticide authorization expiry date	2016-01-23^^xsd:date	
PESTON:0816220	16220	GENESIS	pesticide issue date	2006-01-23^^xsd:date	
PESTON:0816221	16221	GENESIS	pesticide revocation date	2007-11-25^^xsd:date	
PESTON:0816222	16222	GEN-FENCO 250	pesticide authorization expiry date	2012-06-30^^xsd:date	
PESTON:0816223	16223	GEN-FENCO 250	pesticide issue date	2011-08-12^^xsd:date	
