id	index	Product	date type	date	revocation reason_IT
PESTON:0814339	14339	FITHIANON	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0814340	14340	FITIOS B 77 E	pesticide issue date	1974-07-22^^xsd:date	
PESTON:0814341	14341	FITIOS B 77 E	pesticide revocation date	1988-12-21^^xsd:date	
PESTON:0814342	14342	FITIOS B/77 E 40	pesticide issue date	1979-06-05^^xsd:date	
PESTON:0814343	14343	FITIOS B/77 E 40	pesticide revocation date	1988-12-21^^xsd:date	
PESTON:0814344	14344	FITIOS B/77 P	pesticide issue date	1981-09-11^^xsd:date	
PESTON:0814345	14345	FITIOS B/77 P	pesticide revocation date	1988-12-21^^xsd:date	
PESTON:0814346	14346	FITIOS B/77 PB 25	pesticide issue date	1980-09-15^^xsd:date	
PESTON:0814347	14347	FITIOS B/77 PB 25	pesticide revocation date	1988-12-21^^xsd:date	
PESTON:0814348	14348	FITO EXPERT	pesticide issue date	2010-12-29^^xsd:date	
PESTON:0814349	14349	FITO EXPERT	pesticide authorization expiry date	2022-08-31^^xsd:date	
PESTON:0814350	14350	FITO FLOR	pesticide issue date	2003-02-06^^xsd:date	
PESTON:0814351	14351	FITO FLOR	pesticide authorization expiry date	2013-02-06^^xsd:date	
PESTON:0814352	14352	FITO FLOR	pesticide revocation date	2009-09-01^^xsd:date	
PESTON:0814353	14353	FITO INSETTICIDA SC 20	pesticide issue date	2007-02-07^^xsd:date	
PESTON:0814354	14354	FITO INSETTICIDA SC 20	pesticide authorization expiry date	2011-08-10^^xsd:date	
PESTON:0814355	14355	FITO INSETTICIDA SC 20	pesticide revocation date	2010-05-30^^xsd:date	
PESTON:0814356	14356	FITO-ANTICRITTOGAMICO 722	pesticide issue date	2002-06-05^^xsd:date	
PESTON:0814357	14357	FITO-ANTICRITTOGAMICO 722	pesticide authorization expiry date	2012-06-05^^xsd:date	
PESTON:0814358	14358	FITO-ANTICRITTOGAMICO 722	pesticide revocation date	2007-10-01^^xsd:date	
PESTON:0814359	14359	FITOBALSAM MED	pesticide issue date	1979-04-07^^xsd:date	
PESTON:0814360	14360	FITOBALSAM MED	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0814361	14361	FITOBALSAM MED	pesticide revocation date	1990-11-27^^xsd:date	
PESTON:0814362	14362	FITOBAR	pesticide issue date	1976-03-30^^xsd:date	
PESTON:0814363	14363	FITOBAR	pesticide revocation date	1986-02-26^^xsd:date	
PESTON:0814364	14364	FITOBAR 40-42	pesticide issue date	1979-04-23^^xsd:date	
PESTON:0814365	14365	FITOBAR 40-42	pesticide revocation date	2008-09-01^^xsd:date	
PESTON:0814366	14366	FITOBAR 45-47	pesticide issue date	2001-12-17^^xsd:date	
PESTON:0814367	14367	FITOBAR 45-47	pesticide revocation date	2007-10-01^^xsd:date	
PESTON:0814368	14368	FITOBEN	pesticide issue date	1998-10-30^^xsd:date	
PESTON:0814369	14369	FITOBEN	pesticide authorization expiry date	2022-08-31^^xsd:date	
PESTON:0814370	14370	FITOBIET	pesticide issue date	1998-07-28^^xsd:date	
PESTON:0814371	14371	FITOBIET	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0814372	14372	FITOBIET	pesticide revocation date	2007-10-01^^xsd:date	
PESTON:0814373	14373	FITOCARB	pesticide issue date	2001-01-31^^xsd:date	
PESTON:0814374	14374	FITOCARB	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0814375	14375	FITOCARB	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0814376	14376	FITOCARB 66	pesticide issue date	1973-08-03^^xsd:date	
PESTON:0814377	14377	FITOCARB 66	pesticide authorization expiry date	2004-07-15^^xsd:date	
PESTON:0814378	14378	FITOCARB 66	pesticide revocation date	2009-05-10^^xsd:date	
PESTON:0814379	14379	FITOCID	pesticide issue date	1977-03-19^^xsd:date	
PESTON:0814380	14380	FITOCID	pesticide revocation date	2003-08-31^^xsd:date	
PESTON:0814381	14381	FITOCID S	pesticide issue date	1999-07-15^^xsd:date	
PESTON:0814382	14382	FITOCID S	pesticide revocation date	2012-07-01^^xsd:date	
PESTON:0814383	14383	FITOCIL	pesticide issue date	1982-04-26^^xsd:date	
PESTON:0814384	14384	FITOCIL	pesticide authorization expiry date	2011-12-31^^xsd:date	
PESTON:0814385	14385	FITOCIL	pesticide revocation date	2009-12-01^^xsd:date	
PESTON:0814386	14386	FITOCOR	pesticide issue date	1986-10-29^^xsd:date	
PESTON:0814387	14387	FITOCOR	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0814388	14388	FITOCOR	pesticide revocation date	2011-12-01^^xsd:date	
PESTON:0814389	14389	FITOCUPRYL 50 PB	pesticide issue date	1997-09-03^^xsd:date	
PESTON:0814390	14390	FITOCUR	pesticide issue date	2009-01-20^^xsd:date	
PESTON:0814391	14391	FITOCUR	pesticide authorization expiry date	2020-07-31^^xsd:date	
PESTON:0814392	14392	FITOCUR 720	pesticide issue date	2005-05-04^^xsd:date	
PESTON:0814393	14393	FITOCUR 720	pesticide authorization expiry date	2011-12-31^^xsd:date	
PESTON:0814394	14394	FITOCUR 720	pesticide revocation date	2000-11-06^^xsd:date	
PESTON:0814395	14395	FITODEK	pesticide issue date	1980-10-03^^xsd:date	
PESTON:0814396	14396	FITODEK	pesticide authorization expiry date	2015-12-31^^xsd:date	
PESTON:0814397	14397	FITODEK	pesticide revocation date	2000-11-06^^xsd:date	
PESTON:0814398	14398	FITODEL	pesticide issue date	1976-08-18^^xsd:date	
PESTON:0814399	14399	FITODEL	pesticide revocation date	1989-02-02^^xsd:date	
PESTON:0814400	14400	FITODEL 90	pesticide issue date	1983-12-28^^xsd:date	
PESTON:0814401	14401	FITODEL 90	pesticide revocation date	2001-07-12^^xsd:date	
PESTON:0814402	14402	FITODIS DSD	pesticide issue date	1981-03-19^^xsd:date	
PESTON:0814403	14403	FITODIS DSD	pesticide revocation date	2007-11-25^^xsd:date	
PESTON:0814404	14404	FITODITH 80	pesticide issue date	1986-03-18^^xsd:date	
PESTON:0814405	14405	FITODITH 80	pesticide revocation date	1995-08-09^^xsd:date	
PESTON:0814406	14406	FITOFEN 5G	pesticide issue date	1980-06-19^^xsd:date	
PESTON:0814407	14407	FITOFEN 5G	pesticide revocation date	2015-02-26^^xsd:date	
PESTON:0814408	14408	FITOFER	pesticide issue date	1973-12-06^^xsd:date	
PESTON:0814409	14409	FITOFER	pesticide revocation date	2015-02-26^^xsd:date	
PESTON:0814410	14410	FITOFIL	pesticide issue date	1986-04-24^^xsd:date	
PESTON:0814411	14411	FITOFIL	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0814412	14412	FITOFIL AF	pesticide issue date	1974-07-22^^xsd:date	
PESTON:0814413	14413	FITOFIL AF	pesticide authorization expiry date	2022-08-31^^xsd:date	
PESTON:0814414	14414	FITOFIL AF	pesticide revocation date	1988-12-21^^xsd:date	
PESTON:0814415	14415	FITOFIL AF	pesticide revocation decision date	2003-12-31^^xsd:date	
PESTON:0814416	14416	FITOFIL ASG	pesticide issue date	1977-06-22^^xsd:date	
PESTON:0814417	14417	FITOFIL ASG	pesticide revocation date	1996-02-01^^xsd:date	
PESTON:0814418	14418	FITOFOS	pesticide issue date	1974-07-22^^xsd:date	
PESTON:0814419	14419	FITOFOS	pesticide revocation date	1996-02-01^^xsd:date	
PESTON:0814420	14420	FITOFOS 20	pesticide issue date	1978-08-10^^xsd:date	
PESTON:0814421	14421	FITOFOS 20	pesticide revocation date	1974-08-14^^xsd:date	REVOCA P.A. ESACLOROBENZOLO
PESTON:0814422	14422	FITOFOS POLVERE	pesticide issue date	1973-02-15^^xsd:date	
PESTON:0814423	14423	FITOFOS POLVERE	pesticide revocation date	1991-10-25^^xsd:date	
PESTON:0814424	14424	FITOGAMMA 20 GRANULI	pesticide issue date	1977-10-17^^xsd:date	
PESTON:0814425	14425	FITOGAMMA 20 GRANULI	pesticide revocation date	2001-06-20^^xsd:date	
PESTON:0814426	14426	FITOGAMMA CEREALI	pesticide issue date	1977-01-29^^xsd:date	
PESTON:0814427	14427	FITOGAMMA CEREALI	pesticide revocation date	1986-02-26^^xsd:date	
PESTON:0814428	14428	FITOGAMMA INODORO G 3	pesticide issue date	2002-01-08^^xsd:date	
PESTON:0814429	14429	FITOGIB	pesticide issue date	1978-12-23^^xsd:date	
PESTON:0814430	14430	FITOGIB	pesticide authorization expiry date	2015-12-31^^xsd:date	
PESTON:0814431	14431	FITOGIB	pesticide revocation date	2015-12-31^^xsd:date	
PESTON:0814432	14432	FITOGRANO	pesticide issue date	2004-07-12^^xsd:date	
PESTON:0814433	14433	FITOGRANO	pesticide revocation date	1996-02-01^^xsd:date	
PESTON:0814434	14434	FITOIL	pesticide issue date	1981-03-20^^xsd:date	
PESTON:0814435	14435	FITOIL	pesticide authorization expiry date	2008-01-16^^xsd:date	
PESTON:0814436	14436	FITOIL	pesticide revocation date	2004-04-30^^xsd:date	REVOCA NON CONFORMITA' ISCRIZIONE DELTAMETRINA
PESTON:0814437	14437	FITOIL BIANCO	pesticide issue date	2003-01-16^^xsd:date	
PESTON:0814438	14438	FITOIL BIANCO	pesticide revocation date	2007-06-06^^xsd:date	
PESTON:0814439	14439	FITOIL BIANCO	pesticide revocation decision date	2004-04-29^^xsd:date	
PESTON:0814440	14440	FITO-INSETTICIDA DELTA 2,5	pesticide issue date	2004-07-12^^xsd:date	
PESTON:0814441	14441	FITO-INSETTICIDA DELTA 2,5	pesticide authorization expiry date	2009-07-12^^xsd:date	
PESTON:0814442	14442	FITO-INSETTICIDA DELTA 2,5	pesticide revocation date	1986-02-26^^xsd:date	
PESTON:0814443	14443	FITOLIN	pesticide issue date	1980-06-19^^xsd:date	
PESTON:0814444	14444	FITOLIN	pesticide revocation date	1992-01-07^^xsd:date	
PESTON:0814445	14445	FITOMAIS	pesticide issue date	2006-01-17^^xsd:date	
PESTON:0814446	14446	FITOMAIS	pesticide authorization expiry date	2011-01-17^^xsd:date	
PESTON:0814447	14447	FITOMAIS	pesticide revocation date	2009-01-01^^xsd:date	
PESTON:0814448	14448	FITOMYL PB	pesticide issue date	1984-03-27^^xsd:date	
PESTON:0814449	14449	FITOMYL PB	pesticide revocation date	2003-05-25^^xsd:date	
PESTON:0814450	14450	FITONEX	pesticide issue date	1983-03-30^^xsd:date	
PESTON:0814451	14451	FITONEX	pesticide authorization expiry date	2030-12-31^^xsd:date	
PESTON:0814452	14452	FITONEX 54 D	pesticide issue date	1973-04-26^^xsd:date	
PESTON:0814453	14453	FITONEX 54 D	pesticide authorization expiry date	2030-12-31^^xsd:date	
PESTON:0814454	14454	FITONEX 54 D	pesticide revocation date	2016-04-01^^xsd:date	
PESTON:0814455	14455	FITONEX COMBI	pesticide issue date	1973-04-26^^xsd:date	
PESTON:0814456	14456	FITONEX COMBI	pesticide authorization expiry date	2030-12-31^^xsd:date	
PESTON:0814457	14457	FITONEX MC 30	pesticide issue date	1973-04-26^^xsd:date	
PESTON:0814458	14458	FITONEX MC 30	pesticide authorization expiry date	2021-10-31^^xsd:date	
PESTON:0814459	14459	FITOP 80	pesticide issue date	1984-07-26^^xsd:date	
PESTON:0814460	14460	FITOP 80	pesticide authorization expiry date	2023-12-31^^xsd:date	
PESTON:0814461	14461	FITOPEN	pesticide issue date	1999-07-06^^xsd:date	
PESTON:0814462	14462	FITOPEN	pesticide authorization expiry date	2004-07-06^^xsd:date	
PESTON:0814463	14463	FITOPEN	pesticide revocation date	2004-06-30^^xsd:date	
PESTON:0814464	14464	FITOPEN	pesticide revocation decision date	2004-06-30^^xsd:date	
PESTON:0814465	14465	FITOPYR	pesticide issue date	2001-05-17^^xsd:date	
PESTON:0814466	14466	FITOPYR	pesticide authorization expiry date	2019-08-31^^xsd:date	
PESTON:0814467	14467	FITOPYR	pesticide revocation date	2013-09-01^^xsd:date	
PESTON:0814468	14468	FITOPYR 2EC PRO	pesticide issue date	2021-06-01^^xsd:date	
PESTON:0814469	14469	FITOPYR 2EC PRO	pesticide authorization expiry date	2022-08-31^^xsd:date	
PESTON:0814470	14470	FITOR - STI	pesticide issue date	1984-03-27^^xsd:date	
PESTON:0814471	14471	FITOR - STI	pesticide authorization expiry date	2023-12-31^^xsd:date	
PESTON:0814472	14472	FITORAM	pesticide issue date	1987-12-10^^xsd:date	
PESTON:0814473	14473	FITORAM	pesticide revocation date	2009-12-01^^xsd:date	
PESTON:0814474	14474	FITORIS	pesticide issue date	1998-01-13^^xsd:date	
PESTON:0814475	14475	FITORIS	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0814476	14476	FITORIS	pesticide revocation date	2009-03-30^^xsd:date	
PESTON:0814477	14477	FITOSAN	pesticide issue date	2001-05-07^^xsd:date	
PESTON:0814478	14478	FITOSAN	pesticide authorization expiry date	2011-05-07^^xsd:date	
PESTON:0814479	14479	FITOSAN	pesticide revocation date	2004-04-30^^xsd:date	REVOCA NON CONFORMITA' ISCRIZIONE DELTAMETRINA
PESTON:0814480	14480	FITOSAN	pesticide revocation decision date	2004-04-29^^xsd:date	
PESTON:0814481	14481	FITOSAN 10	pesticide issue date	1971-11-20^^xsd:date	
PESTON:0814482	14482	FITOSAN 10	pesticide revocation date	2004-07-30^^xsd:date	REVOCA LISTA C RICLASSIFICAZIONE
PESTON:0814483	14483	FITOSAN 10	pesticide revocation decision date	2003-12-31^^xsd:date	
PESTON:0814484	14484	FITOSAN 50	pesticide issue date	1971-11-20^^xsd:date	
PESTON:0814485	14485	FITOSAN 50	pesticide revocation date	2007-12-06^^xsd:date	
PESTON:0814486	14486	FITOSAN 66 ENDOSULFAN FLO	pesticide issue date	2001-12-06^^xsd:date	
PESTON:0814487	14487	FITOSAN 66 ENDOSULFAN FLO	pesticide authorization expiry date	2007-06-30^^xsd:date	
PESTON:0814488	14488	FITOSAN 66 ENDOSULFAN FLO	pesticide revocation date	2007-06-30^^xsd:date	
PESTON:0814489	14489	FITOSAN OTTO FORATE 4,5% CS	pesticide issue date	2002-02-22^^xsd:date	
PESTON:0814490	14490	FITOSAN OTTO FORATE 4,5% CS	pesticide authorization expiry date	2012-02-22^^xsd:date	
PESTON:0814491	14491	FITOSAN OTTO FORATE 4,5% CS	pesticide revocation date	2003-07-26^^xsd:date	
PESTON:0814492	14492	FITOSAN TRE	pesticide issue date	2002-02-22^^xsd:date	
PESTON:0814493	14493	FITOSAN TRE	pesticide authorization expiry date	2012-02-22^^xsd:date	
PESTON:0814494	14494	FITOSAN TRE	pesticide revocation date	2009-03-18^^xsd:date	
PESTON:0814495	14495	FITOSEP	pesticide issue date	2011-01-25^^xsd:date	
PESTON:0814496	14496	FITOSEP	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0814497	14497	FITOSEP	pesticide revocation date	2019-04-01^^xsd:date	
PESTON:0814498	14498	FITOSOL	pesticide issue date	1983-03-16^^xsd:date	
PESTON:0814499	14499	FITOSOL	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0814500	14500	FITOSOL 375	pesticide issue date	2001-12-17^^xsd:date	
PESTON:0814501	14501	FITOSOL 375	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0814502	14502	FITOSOL 375	pesticide revocation date	2009-03-30^^xsd:date	
PESTON:0814503	14503	FITOSOL 6	pesticide issue date	1983-04-11^^xsd:date	
PESTON:0814504	14504	FITOSOL 6	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0814505	14505	FITOSPRINT	pesticide issue date	1994-12-03^^xsd:date	
PESTON:0814506	14506	FITOSPRINT	pesticide authorization expiry date	2023-12-31^^xsd:date	
PESTON:0814507	14507	FITOSTIM	pesticide issue date	1988-01-08^^xsd:date	
PESTON:0814508	14508	FITOSTIM	pesticide authorization expiry date	2022-08-31^^xsd:date	
PESTON:0814509	14509	FITOX	pesticide issue date	1986-11-14^^xsd:date	
PESTON:0814510	14510	FITOX	pesticide revocation date	1992-02-26^^xsd:date	
PESTON:0814511	14511	FITOZIR	pesticide issue date	1980-12-10^^xsd:date	
PESTON:0814512	14512	FITOZIR	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0814513	14513	FITOZIR 90	pesticide issue date	1980-11-29^^xsd:date	
PESTON:0814514	14514	FITOZIR 90	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0814515	14515	FITOZIR AZZURRO	pesticide issue date	1972-04-18^^xsd:date	
PESTON:0814516	14516	FITOZIR AZZURRO	pesticide revocation date	1996-12-02^^xsd:date	
PESTON:0814517	14517	FITOZIR PASTA 45	pesticide issue date	1980-11-29^^xsd:date	
PESTON:0814518	14518	FITOZIR PASTA 45	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0814519	14519	FITTER	pesticide issue date	1993-05-04^^xsd:date	
PESTON:0814520	14520	FITTER	pesticide revocation date	2002-04-10^^xsd:date	
PESTON:0814521	14521	FITTER UNIC	pesticide issue date	2017-10-19^^xsd:date	
PESTON:0814522	14522	FITTER UNIC	pesticide authorization expiry date	2021-08-31^^xsd:date	
PESTON:0814523	14523	FIVALIM SANIFLOR BLU	pesticide issue date	1973-01-02^^xsd:date	
PESTON:0814524	14524	FIVALIM SANIFLOR BLU	pesticide revocation date	1978-12-23^^xsd:date	
PESTON:0814525	14525	FIXOR	pesticide issue date	2019-11-20^^xsd:date	
PESTON:0814526	14526	FIXOR	pesticide authorization expiry date	2024-12-31^^xsd:date	
PESTON:0814527	14527	FIXORMON	pesticide issue date	1983-03-30^^xsd:date	
PESTON:0814528	14528	FIXORMON	pesticide authorization expiry date	2023-12-31^^xsd:date	
PESTON:0814529	14529	FLAG	pesticide issue date	2001-05-17^^xsd:date	
PESTON:0814530	14530	FLAG	pesticide authorization expiry date	2025-12-31^^xsd:date	
PESTON:0814531	14531	FLAG NEW	pesticide issue date	2006-10-20^^xsd:date	
PESTON:0814532	14532	FLAG NEW	pesticide authorization expiry date	2016-11-30^^xsd:date	
PESTON:0814533	14533	FLAG NEW	pesticide revocation date	2012-06-01^^xsd:date	
PESTON:0814534	14534	FLAIGHT	pesticide issue date	1988-11-23^^xsd:date	
PESTON:0814535	14535	FLAIGHT	pesticide revocation date	2001-03-23^^xsd:date	
PESTON:0814536	14536	FLAIGHT SP	pesticide issue date	1988-12-21^^xsd:date	
PESTON:0814537	14537	FLAIGHT SP	pesticide revocation date	2001-03-23^^xsd:date	
PESTON:0814538	14538	FLANCO SC	pesticide issue date	2014-07-30^^xsd:date	
PESTON:0814539	14539	FLANCO SC	pesticide authorization expiry date	2024-05-31^^xsd:date	
PESTON:0814540	14540	FLANKER	pesticide issue date	2013-01-14^^xsd:date	
PESTON:0814541	14541	FLANKER	pesticide authorization expiry date	2022-07-31^^xsd:date	
PESTON:0814542	14542	FLARE GOLD	pesticide issue date	2000-02-03^^xsd:date	
PESTON:0814543	14543	FLARE GOLD	pesticide authorization expiry date	2036-05-31^^xsd:date	
PESTON:0814544	14544	FLARE GOLD COMBI	pesticide issue date	2000-02-03^^xsd:date	
PESTON:0814545	14545	FLARE GOLD COMBI	pesticide authorization expiry date	2036-05-31^^xsd:date	
PESTON:0814546	14546	FLARE GOLD COMBI	pesticide revocation date	2020-09-02^^xsd:date	
PESTON:0814547	14547	FLARE GOLD G	pesticide issue date	2000-03-08^^xsd:date	
PESTON:0814548	14548	FLARE GOLD G	pesticide revocation date	2015-06-01^^xsd:date	
PESTON:0814549	14549	FLARE GOLD MZ	pesticide issue date	2000-02-03^^xsd:date	
PESTON:0814550	14550	FLARE GOLD MZ	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0814551	14551	FLARE GOLD MZ	pesticide revocation date	2007-05-28^^xsd:date	
PESTON:0814552	14552	FLARE GOLD MZ PEPITE	pesticide issue date	2007-02-07^^xsd:date	
PESTON:0814553	14553	FLARE GOLD MZ PEPITE	pesticide authorization expiry date	2036-05-31^^xsd:date	
PESTON:0814554	14554	FLARE GOLD MZ PEPITE	pesticide revocation date	2021-02-01^^xsd:date	
PESTON:0814555	14555	FLARE GOLD R	pesticide issue date	2000-02-03^^xsd:date	
PESTON:0814556	14556	FLARE GOLD R	pesticide authorization expiry date	2015-12-31^^xsd:date	
PESTON:0814557	14557	FLARE GOLD R	pesticide revocation date	2012-06-01^^xsd:date	
PESTON:0814558	14558	FLARE GOLD R LIQUIDO	pesticide issue date	2018-12-21^^xsd:date	
PESTON:0814559	14559	FLARE GOLD R LIQUIDO	pesticide authorization expiry date	2036-05-31^^xsd:date	
PESTON:0814560	14560	FLARE GOLD R WG	pesticide issue date	2012-05-15^^xsd:date	
PESTON:0814561	14561	FLARE GOLD R WG	pesticide authorization expiry date	2036-05-31^^xsd:date	
PESTON:0814562	14562	FLARE MZ	pesticide issue date	1991-10-25^^xsd:date	
PESTON:0814563	14563	FLARE MZ	pesticide revocation date	2001-03-23^^xsd:date	
PESTON:0814564	14564	FLARE R	pesticide issue date	1982-06-19^^xsd:date	
PESTON:0814565	14565	FLARE R	pesticide revocation date	2006-06-15^^xsd:date	
PESTON:0814566	14566	FLARE TRIPLO	pesticide issue date	1991-02-06^^xsd:date	
PESTON:0814567	14567	FLARE TRIPLO	pesticide revocation date	2001-03-23^^xsd:date	
PESTON:0814568	14568	FLASH	pesticide issue date	1972-10-14^^xsd:date	
PESTON:0814569	14569	FLASH	pesticide revocation date	2007-06-19^^xsd:date	
PESTON:0814570	14570	FLASH TZ	pesticide issue date	1977-02-14^^xsd:date	
PESTON:0814571	14571	FLASH TZ	pesticide revocation date	2007-06-19^^xsd:date	
PESTON:0814572	14572	FLASHBACK	pesticide issue date	1995-01-31^^xsd:date	
PESTON:0814573	14573	FLASHBACK	pesticide authorization expiry date	2006-06-30^^xsd:date	
PESTON:0814574	14574	FLASHBACK	pesticide revocation date	2005-09-08^^xsd:date	
PESTON:0814575	14575	FLAVINA SANDOZ	pesticide issue date	1976-04-06^^xsd:date	
PESTON:0814576	14576	FLAVINA SANDOZ	pesticide revocation date	1991-07-25^^xsd:date	
PESTON:0814577	14577	FLAVOS	pesticide issue date	1999-01-15^^xsd:date	
PESTON:0814578	14578	FLAVOS	pesticide authorization expiry date	2020-07-31^^xsd:date	
PESTON:0814579	14579	FLAVOS	pesticide revocation date	2020-12-12^^xsd:date	
PESTON:0814580	14580	FLAZA 25	pesticide issue date	2013-04-15^^xsd:date	
PESTON:0814581	14581	FLAZA 25	pesticide authorization expiry date	2014-05-31^^xsd:date	
PESTON:0814582	14582	FLAZARUS 25 WG	pesticide issue date	2020-10-08^^xsd:date	
PESTON:0814583	14583	FLAZARUS 25 WG	pesticide authorization expiry date	2033-07-31^^xsd:date	
PESTON:0814584	14584	FLAZIMAX 125	pesticide issue date	2006-10-02^^xsd:date	
PESTON:0814585	14585	FLAZIMAX 125	pesticide authorization expiry date	2008-12-31^^xsd:date	
PESTON:0814586	14586	FLAZIMAX 125	pesticide revocation date	2008-09-01^^xsd:date	
PESTON:0814587	14587	FLAZURON	pesticide issue date	2012-06-22^^xsd:date	
PESTON:0814588	14588	FLAZURON	pesticide authorization expiry date	2014-05-31^^xsd:date	
PESTON:0814589	14589	FLEX	pesticide issue date	1987-04-16^^xsd:date	
PESTON:0814590	14590	FLEX	pesticide authorization expiry date	2007-06-30^^xsd:date	
PESTON:0814591	14591	FLEX	pesticide revocation date	2007-06-30^^xsd:date	
PESTON:0814592	14592	FLEXCARD 500 SC	pesticide issue date	2020-07-31^^xsd:date	
PESTON:0814593	14593	FLEXCARD 500 SC	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0814594	14594	FLEXITY	pesticide issue date	2012-07-18^^xsd:date	
PESTON:0814595	14595	FLEXITY	pesticide authorization expiry date	2022-04-30^^xsd:date	
PESTON:0814596	14596	FLINT	pesticide issue date	2001-12-06^^xsd:date	
PESTON:0814597	14597	FLINT	pesticide authorization expiry date	2034-07-31^^xsd:date	
PESTON:0814598	14598	FLINT MAX	pesticide issue date	2011-11-25^^xsd:date	
PESTON:0814599	14599	FLINT MAX	pesticide authorization expiry date	2034-07-31^^xsd:date	
PESTON:0814600	14600	FLINT MAX COMPACT	pesticide issue date	2011-06-27^^xsd:date	
PESTON:0814601	14601	FLINT MAX COMPACT	pesticide authorization expiry date	2019-08-31^^xsd:date	
PESTON:0814602	14602	FLINT MAX COMPACT	pesticide revocation date	2015-09-21^^xsd:date	
PESTON:0814603	14603	FLINT ORTO	pesticide issue date	2015-11-24^^xsd:date	
PESTON:0814604	14604	FLINT ORTO	pesticide authorization expiry date	2034-07-31^^xsd:date	
PESTON:0814605	14605	FLINT PLUS	pesticide issue date	2012-08-23^^xsd:date	
PESTON:0814606	14606	FLINT PLUS	pesticide authorization expiry date	2034-07-31^^xsd:date	
PESTON:0814607	14607	FLINT PLUS	pesticide revocation date	2019-06-27^^xsd:date	
PESTON:0814608	14608	FLINT RISO	pesticide issue date	2015-11-03^^xsd:date	
PESTON:0814609	14609	FLINT RISO	pesticide authorization expiry date	2034-07-31^^xsd:date	
PESTON:0814610	14610	FLIPPER	pesticide issue date	2001-04-20^^xsd:date	
PESTON:0814611	14611	FLIPPER	pesticide authorization expiry date	2021-08-31^^xsd:date	
PESTON:0814612	14612	FLOCTER	pesticide issue date	2013-07-30^^xsd:date	
PESTON:0814613	14613	FLOCTER	pesticide authorization expiry date	2023-09-30^^xsd:date	
PESTON:0814614	14614	FLOCTER	pesticide revocation date	2019-02-13^^xsd:date	
PESTON:0814615	14615	FLOMAN FL	pesticide issue date	1984-09-12^^xsd:date	
PESTON:0814616	14616	FLOMAN FL	pesticide revocation date	2004-07-30^^xsd:date	
PESTON:0814617	14617	FLOMILL	pesticide issue date	2018-03-23^^xsd:date	
PESTON:0814618	14618	FLOMILL	pesticide authorization expiry date	2021-12-31^^xsd:date	
PESTON:0814619	14619	FLOMYDE	pesticide issue date	2000-01-26^^xsd:date	
PESTON:0814620	14620	FLOMYDE	pesticide authorization expiry date	2005-01-26^^xsd:date	
PESTON:0814621	14621	FLOMYDE	pesticide revocation date	2004-10-01^^xsd:date	
PESTON:0814622	14622	FLONIC	pesticide issue date	2008-06-26^^xsd:date	
PESTON:0814623	14623	FLONIC	pesticide authorization expiry date	2023-08-31^^xsd:date	
PESTON:0814624	14624	FLOPPY	pesticide issue date	2001-02-15^^xsd:date	
PESTON:0814625	14625	FLOPPY	pesticide authorization expiry date	2011-12-31^^xsd:date	
PESTON:0814626	14626	FLOPPY	pesticide revocation date	2011-12-01^^xsd:date	
PESTON:0814627	14627	FLORA VERDE	pesticide issue date	2000-09-06^^xsd:date	
PESTON:0814628	14628	FLORA VERDE	pesticide authorization expiry date	2022-08-31^^xsd:date	
PESTON:0814629	14629	FLORAMITE 240 SC	pesticide issue date	2006-01-10^^xsd:date	
PESTON:0814630	14630	FLORAMITE 240 SC	pesticide authorization expiry date	2022-07-31^^xsd:date	
PESTON:0814631	14631	FLORAMITE 240 SC	pesticide revocation decision date	2022-07-07^^xsd:date	
PESTON:0814632	14632	FLORAMITE 480 SC	pesticide issue date	2018-03-20^^xsd:date	
PESTON:0814633	14633	FLORAMITE 480 SC	pesticide authorization expiry date	2022-07-31^^xsd:date	
PESTON:0814634	14634	FLORAMIX	pesticide issue date	2010-10-20^^xsd:date	
PESTON:0814635	14635	FLORAMIX	pesticide authorization expiry date	2030-12-31^^xsd:date	
PESTON:0814636	14636	FLORANET	pesticide issue date	2002-09-17^^xsd:date	
PESTON:0814637	14637	FLORANET	pesticide authorization expiry date	2024-12-31^^xsd:date	
PESTON:0814638	14638	FLORAPIR	pesticide issue date	2000-08-01^^xsd:date	
PESTON:0814639	14639	FLORAPIR	pesticide authorization expiry date	2010-12-31^^xsd:date	
PESTON:0814640	14640	FLORAPIR	pesticide revocation date	2009-09-01^^xsd:date	
