ID	index	Product	CHEBI Label		CHEBI ID	Concentration
PESTON:0707635	7635	FALGRO TABLET	Gibberellic acid	Active Ingredient	CHEBI:86644	18.4
PESTON:0707718	7718	FASTERON	Gibberellic acid	Active Ingredient	CHEBI:86644	1.8
PESTON:0707723	7723	FAST-SPEED TOP	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0707794	7794	FENGIB	Gibberellic acid	Active Ingredient	CHEBI:86644	1
PESTON:0708006	8006	FITAGIL	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0708017	8017	FITO FLOR	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0708056	8056	FITOGIB	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0708089	8089	FITOSPRINT	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0708090	8090	FITOSTIM	Gibberellic acid	Active Ingredient	CHEBI:86644	9
PESTON:0708178	8178	FLORGOOD	Gibberellic acid	Active Ingredient	CHEBI:86644	90
PESTON:0708608	8608	FRAM	Gibberellic acid	Active Ingredient	CHEBI:86644	9
PESTON:0708693	8693	FRUTTOR AG	Gibberellic acid	Active Ingredient	CHEBI:86644	0.2
PESTON:0709062	9062	GENIAL GA 3	Gibberellic acid	Active Ingredient	CHEBI:86644	10
PESTON:0709065	9065	GENIAL SL	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709066	9066	GENIAL TAB	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0709251	9251	GI BIO PLUS	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0709252	9252	GI3-MAX	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709253	9253	GIAGUAR SL	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709284	9284	GIB	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709285	9285	GIB TAB	Gibberellic acid	Active Ingredient	CHEBI:86644	10
PESTON:0709286	9286	GIBAIFAR	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709287	9287	GIBAIFAR 10 TB	Gibberellic acid	Active Ingredient	CHEBI:86644	10
PESTON:0709288	9288	GIBAIFAR 5% SL	Gibberellic acid	Active Ingredient	CHEBI:86644	5
PESTON:0709289	9289	GIBAIFAR CARCIOFO	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709290	9290	GIBAIFAR COMPRESSE	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0709292	9292	GIBAMON	Gibberellic acid	Active Ingredient	CHEBI:86644	
PESTON:0709293	9293	GIBAUXIN	Gibberellic acid	Active Ingredient	CHEBI:86644	10
PESTON:0709297	9297	GIBBERELLINA CIFO	Gibberellic acid	Active Ingredient	CHEBI:86644	18
PESTON:0709298	9298	GIBEFOL	Gibberellic acid	Active Ingredient	CHEBI:86644	9
PESTON:0709299	9299	GIBEFOL R	Gibberellic acid	Active Ingredient	CHEBI:86644	
PESTON:0709300	9300	GIBER GOBBI 10	Gibberellic acid	Active Ingredient	CHEBI:86644	10
PESTON:0709301	9301	GIBER GOBBI 20	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0709302	9302	GIBERAL	Gibberellic acid	Active Ingredient	CHEBI:86644	2.3
PESTON:0709303	9303	GIBERAL COMPRESSE	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0709304	9304	GIBEREX	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0709305	9305	GIBERGER	Gibberellic acid	Active Ingredient	CHEBI:86644	1.8
PESTON:0709306	9306	GIBERIL	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709307	9307	GIBERLAN C	Gibberellic acid	Active Ingredient	CHEBI:86644	18.4
PESTON:0709308	9308	GIBEROC	Gibberellic acid	Active Ingredient	CHEBI:86644	1.8
PESTON:0709309	9309	GIBGRO 10%	Gibberellic acid	Active Ingredient	CHEBI:86644	10
PESTON:0709310	9310	GIBGRO 20%	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0709311	9311	GI-BIO	Gibberellic acid	Active Ingredient	CHEBI:86644	9
PESTON:0709312	9312	GIBOR	Gibberellic acid	Active Ingredient	CHEBI:86644	90
PESTON:0709313	9313	GIBOR TAB	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0709314	9314	GIBRELEX L 20	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709315	9315	GIBRELEX PASTIGLIE	Gibberellic acid	Active Ingredient	CHEBI:86644	10
PESTON:0709316	9316	GIBRELEX POLVERE	Gibberellic acid	Active Ingredient	CHEBI:86644	1
PESTON:0709317	9317	GIBRELIN	Gibberellic acid	Active Ingredient	CHEBI:86644	1.8
PESTON:0709318	9318	GIBRELIN 2LG	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709319	9319	GIBRELIN SP	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0709320	9320	GIBRELIN TAB	Gibberellic acid	Active Ingredient	CHEBI:86644	18.4
PESTON:0709321	9321	GIBRESOL	Gibberellic acid	Active Ingredient	CHEBI:86644	4.9
PESTON:0709322	9322	GIBRETAB	Gibberellic acid	Active Ingredient	CHEBI:86644	9
PESTON:0709323	9323	GIBREX	Gibberellic acid	Active Ingredient	CHEBI:86644	100
PESTON:0709324	9324	GIBRICINA	Gibberellic acid	Active Ingredient	CHEBI:86644	
PESTON:0709325	9325	GIBRONAL L 20	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709326	9326	GIBRUN	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709328	9328	GI-TRE	Gibberellic acid	Active Ingredient	CHEBI:86644	18.4
PESTON:0709455	9455	GOBBI GIB 2LG	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0709456	9456	GOBBI GIB 4LG	Gibberellic acid	Active Ingredient	CHEBI:86644	4
PESTON:0709696	9696	GREENSTIM GLOBAL	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0710350	10350	JANKER	Gibberellic acid	Active Ingredient	CHEBI:86644	9
PESTON:0710466	10466	KARIKA	Gibberellic acid	Active Ingredient	CHEBI:86644	1
PESTON:0710761	10761	KOLFLOR ORMON	Gibberellic acid	Active Ingredient	CHEBI:86644	9
PESTON:0710869	10869	KYODAI	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0710874	10874	LABIOGAMMA	Gibberellic acid	Active Ingredient	CHEBI:86644	90
PESTON:0711898	11898	MAXIGIB BIO	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0712930	12930	MULTIRADICAL	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0713203	13203	NEW JOLLY	Gibberellic acid	Active Ingredient	CHEBI:86644	0.4
PESTON:0713437	13437	NU-GIB TB	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0713688	13688	ORMOCAFFARO	Gibberellic acid	Active Ingredient	CHEBI:86644	90
PESTON:0713689	13689	ORMOCAFFARO COMPRESSE	Gibberellic acid	Active Ingredient	CHEBI:86644	9
PESTON:0713690	13690	ORMOCAFFARO SOLUZIONE	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0713693	13693	ORMONE AG COMPRESSE	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0714798	14798	POLYKRON	Gibberellic acid	Active Ingredient	CHEBI:86644	1
PESTON:0714800	14800	POLYKRON 59 GA	Gibberellic acid	Active Ingredient	CHEBI:86644	0.4
PESTON:0714802	14802	POLYKRON GLOBAL	Gibberellic acid	Active Ingredient	CHEBI:86644	0.4
PESTON:0714804	14804	POLYKRON PK 15 52	Gibberellic acid	Active Ingredient	CHEBI:86644	0.4
PESTON:0715061	15061	PROCIBELLINNE	Gibberellic acid	Active Ingredient	CHEBI:86644	9
PESTON:0715116	15116	PRO-GIBB	Gibberellic acid	Active Ingredient	CHEBI:86644	10
PESTON:0715117	15117	PROGIBB 40 SG	Gibberellic acid	Active Ingredient	CHEBI:86644	40
PESTON:0715126	15126	PROLIANT	Gibberellic acid	Active Ingredient	CHEBI:86644	40
PESTON:0715154	15154	PROMOTER	Gibberellic acid	Active Ingredient	CHEBI:86644	20
PESTON:0716844	16844	SEDLENE MELANZANA	Gibberellic acid	Active Ingredient	CHEBI:86644	3.5
PESTON:0717153	17153	SIAGIBB	Gibberellic acid	Active Ingredient	CHEBI:86644	10
PESTON:0717154	17154	SIAGIBB SL	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0717581	17581	SINERVIS	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0717783	17783	SOFIGIBER	Gibberellic acid	Active Ingredient	CHEBI:86644	9
PESTON:0717817	17817	SOGIBER	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0717892	17892	SOLGIBB PW 10%	Gibberellic acid	Active Ingredient	CHEBI:86644	10
PESTON:0718061	18061	SPRAY DUNGER GLOBAL	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0718075	18075	SPRINTEX L	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0718078	18078	SPRINTONAL	Gibberellic acid	Active Ingredient	CHEBI:86644	
PESTON:0718448	18448	SUPERGIB L	Gibberellic acid	Active Ingredient	CHEBI:86644	1.8
PESTON:0718449	18449	SUPERGIB PW	Gibberellic acid	Active Ingredient	CHEBI:86644	90
PESTON:0718746	18746	TECNOGIB AGR	Gibberellic acid	Active Ingredient	CHEBI:86644	9
PESTON:0719431	19431	TONIFRUIT GLOBAL	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0720124	20124	ULTRASTIM GA	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0720126	20126	ULTRASTIM GLOBAL	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0720378	20378	VERDEGIB	Gibberellic acid	Active Ingredient	CHEBI:86644	2
PESTON:0720514	20514	VIGORMAC	Gibberellic acid	Active Ingredient	CHEBI:86644	0.3
PESTON:0721144	21144	ZINAMEX	Gibberellic acid	Active Ingredient	CHEBI:86644	11
PESTON:0721503	21503	ZYMOSTIM PLUS	Gibberellic acid	Active Ingredient	CHEBI:86644	0
PESTON:0700565	565	AGRIMIX GOLD	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0700630	630	AGRO-GIB	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0706644	6644	DUOGOL	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0707523	7523	EVEREST	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0708890	8890	GA47	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0709169	9169	GERLAGIB LG	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0709294	9294	GIBB PLUS	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0709327	9327	GISTAR	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0710001	10001	ICE	gibberellin A3	Active Ingredient	CHEBI:28833	11.0 g/l
PESTON:0710111	10111	INCAS	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0713078	13078	NECTAR	gibberellin A3	Active Ingredient	CHEBI:28833	2
PESTON:0713079	13079	NECTAR PLUS	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0713080	13080	NECTAR S	gibberellin A3	Active Ingredient	CHEBI:28833	2
PESTON:0713081	13081	NECTAR SPEED	gibberellin A3	Active Ingredient	CHEBI:28833	2
PESTON:0713401	13401	NOVAGIB	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0713452	13452	NU-REG	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0713560	13560	OLIMPIAKOS	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0713561	13561	OLIMPIAKOS PLUS	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0715281	15281	PROVIDE	gibberellin A3	Active Ingredient	CHEBI:28833	2
PESTON:0715986	15986	REGULEX	gibberellin A3	Active Ingredient	CHEBI:28833	1
PESTON:0715987	15987	REGULEX 10 SG	gibberellin A3	Active Ingredient	CHEBI:28833	10
PESTON:0719637	19637	TRAXOS	gibberellin A3	Active Ingredient	CHEBI:28833	9.5
PESTON:0719640	19640	TRAXOS PRONTO	gibberellin A3	Active Ingredient	CHEBI:28833	2.5
PESTON:0719997	19997	TRIUMPH	gibberellin A3	Active Ingredient	CHEBI:28833	10
PESTON:0700566	566	AGRIMIX PRO	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0700570	570	AGRIPROM	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0700913	913	ALLEGOL	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0701225	1225	ANTI-RUST	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0701368	1368	ARAMIS	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0701370	1370	ARAMIS PLUS	gibberellin A7	Active Ingredient	CHEBI:32903	1.80%
PESTON:0702769	2769	BIOPURIN L 36	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0704453	4453	CONQUEST	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0709063	9063	GENIAL PRO	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0709295	9295	GIBBALIN	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0713450	13450	NU-PROMO	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0714297	14297	PERLAN	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0714618	14618	PLIS	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0715100	15100	PROFILE	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0715102	15102	PROFILE PLUS	gibberellin A7	Active Ingredient	CHEBI:32903	1.80%
PESTON:0715104	15104	PROFILE S	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0715114	15114	PROGERBALIN LG	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0715132	15132	PROMALIN NT	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0715226	15226	PROREX	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0716268	16268	ROCCA PRO	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0716295	16295	ROGISTAR	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0721122	21122	ZILAD	gibberellin A7	Active Ingredient	CHEBI:32903	1.8
PESTON:0701401	1401	ARDO 120	glufosinate	Active Ingredient	CHEBI:52136	11.3
PESTON:0702113	2113	BASTA	glufosinate	Active Ingredient	CHEBI:52136	11.3
PESTON:0702114	2114	BASTA 150	glufosinate	Active Ingredient	CHEBI:52136	13.5
PESTON:0702115	2115	BASTA 150 H	glufosinate	Active Ingredient	CHEBI:52136	14
PESTON:0702116	2116	BASTA 200	glufosinate	Active Ingredient	CHEBI:52136	18
PESTON:0702117	2117	BASTA 45	glufosinate	Active Ingredient	CHEBI:52136	4.4
PESTON:0702118	2118	BASTA 45 GIARDINO	glufosinate	Active Ingredient	CHEBI:52136	4.4
PESTON:0702119	2119	BASTA 60	glufosinate	Active Ingredient	CHEBI:52136	5.8
PESTON:0702120	2120	BASTA 60 HOBBY	glufosinate	Active Ingredient	CHEBI:52136	5.8
PESTON:0702124	2124	BASTA GARDEN	glufosinate	Active Ingredient	CHEBI:52136	0.2
PESTON:0702125	2125	BASTA HOBBY	glufosinate	Active Ingredient	CHEBI:52136	11.3
PESTON:0702126	2126	BASTA SLX	glufosinate	Active Ingredient	CHEBI:52136	0
PESTON:0703805	3805	CHALLENGE COMBI	glufosinate	Active Ingredient	CHEBI:52136	10.3
PESTON:0707975	7975	FINALE	glufosinate	Active Ingredient	CHEBI:52136	11
PESTON:0707976	7976	FINALE	glufosinate	Active Ingredient	CHEBI:52136	4.4
PESTON:0707977	7977	FINALE 150	glufosinate	Active Ingredient	CHEBI:52136	14
PESTON:0707978	7978	FINALE 200	glufosinate	Active Ingredient	CHEBI:52136	18
PESTON:0707979	7979	FINALE 60	glufosinate	Active Ingredient	CHEBI:52136	6
PESTON:0708285	8285	FOLGORE	glufosinate	Active Ingredient	CHEBI:52136	18
PESTON:0709432	9432	GLUFOS 20	glufosinate	Active Ingredient	CHEBI:52136	18
PESTON:0709433	9433	GLUFOSAM	glufosinate	Active Ingredient	CHEBI:52136	11
PESTON:0710042	10042	IGNITE	glufosinate	Active Ingredient	CHEBI:52136	11.3
PESTON:0710700	10700	KLEOS	glufosinate	Active Ingredient	CHEBI:52136	11.3
PESTON:0711048	11048	LIBERTY	glufosinate	Active Ingredient	CHEBI:52136	11.3
PESTON:0711049	11049	LIBERTY 200	glufosinate	Active Ingredient	CHEBI:52136	18
PESTON:0714345	14345	PHANTOM	glufosinate	Active Ingredient	CHEBI:52136	11.3
PESTON:0714560	14560	PLANTASTA	glufosinate	Active Ingredient	CHEBI:52136	11.3
PESTON:0714965	14965	PRESSING	glufosinate	Active Ingredient	CHEBI:52136	11.3
PESTON:0716834	16834	SECCHERBA TOP	glufosinate	Active Ingredient	CHEBI:52136	11.3
PESTON:0718239	18239	STOP	glufosinate	Active Ingredient	CHEBI:52136	11.3
PESTON:0719634	19634	TRAVEL	glufosinate	Active Ingredient	CHEBI:52136	11
PESTON:0720365	20365	VERDE GLUFOSINATE	glufosinate	Active Ingredient	CHEBI:52136	18
PESTON:0700303	303	ADDITIVO ASB	glycerol	Active Ingredient	CHEBI:17754	40
PESTON:0700368	368	AERDRIFT SIAPA	glycerol	Active Ingredient	CHEBI:17754	49
PESTON:0705721	5721	DERIVASOL	glycerol	Active Ingredient	CHEBI:17754	49
PESTON:0700194	194	ACOMAC	glyphosate	Active Ingredient	CHEBI:27744	30.7
PESTON:0700527	527	AGLIF 360	glyphosate	Active Ingredient	CHEBI:27744	41.9
PESTON:0700575	575	AGRISERB	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0700952	952	ALSECA	glyphosate	Active Ingredient	CHEBI:27744	30.8
PESTON:0700953	953	ALSECA 480	glyphosate	Active Ingredient	CHEBI:27744	39.8
PESTON:0700954	954	ALSECA TF	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0701012	1012	AMEGA PLUS	glyphosate	Active Ingredient	CHEBI:27744	30.7
PESTON:0701333	1333	APPIAN	glyphosate	Active Ingredient	CHEBI:27744	40.3
PESTON:0701387	1387	ARBONET	glyphosate	Active Ingredient	CHEBI:27744	480.0 g/l
PESTON:0701451	1451	ARID	glyphosate	Active Ingredient	CHEBI:27744	0.7
PESTON:0701460	1460	ARIMO	glyphosate	Active Ingredient	CHEBI:27744	10
PESTON:0701504	1504	AROFOS	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0701633	1633	ATARA	glyphosate	Active Ingredient	CHEBI:27744	10
PESTON:0701915	1915	AZZURRO	glyphosate	Active Ingredient	CHEBI:27744	8
PESTON:0702019	2019	BANISH	glyphosate	Active Ingredient	CHEBI:27744	13
PESTON:0702037	2037	BARBARIAN BIOGRADE 360	glyphosate	Active Ingredient	CHEBI:27744	31.2
PESTON:0702039	2039	BARCLAY BARBARIAN 490	glyphosate	Active Ingredient	CHEBI:27744	40
PESTON:0702040	2040	BARCLAY GALLUP 360	glyphosate	Active Ingredient	CHEBI:27744	31.2
PESTON:0702041	2041	BARCLAY GALLUP BIOGRADE 360	glyphosate	Active Ingredient	CHEBI:27744	31.2
PESTON:0702042	2042	BARCLAY GALLUP BIOGRADE 450	glyphosate	Active Ingredient	CHEBI:27744	37.3
PESTON:0702437	2437	BENSEC TF	glyphosate	Active Ingredient	CHEBI:27744	31.2
PESTON:0702684	2684	BIGBANG	glyphosate	Active Ingredient	CHEBI:27744	30.7
PESTON:0702714	2714	BINGO	glyphosate	Active Ingredient	CHEBI:27744	21
PESTON:0702739	2739	BIOGLIF	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0702742	2742	BIOGLYCE	glyphosate	Active Ingredient	CHEBI:27744	31
PESTON:0702743	2743	BIOGLYF	glyphosate	Active Ingredient	CHEBI:27744	360.0 g/l
PESTON:0702976	2976	BOOM EFEKT	glyphosate	Active Ingredient	CHEBI:27744	31
PESTON:0703229	3229	BUGGY	glyphosate	Active Ingredient	CHEBI:27744	30.7
PESTON:0703231	3231	BUGGY M	glyphosate	Active Ingredient	CHEBI:27744	15
PESTON:0703232	3232	BUGGY 120 SG	glyphosate	Active Ingredient	CHEBI:27744	12
PESTON:0703233	3233	BUGGY 24 SG	glyphosate	Active Ingredient	CHEBI:27744	24
PESTON:0703234	3234	BUGGY 240 SG	glyphosate	Active Ingredient	CHEBI:27744	24
PESTON:0703235	3235	BUGGY 36 SG	glyphosate	Active Ingredient	CHEBI:27744	36
PESTON:0703236	3236	BUGGY 360 GRANULI SOLUBILI	glyphosate	Active Ingredient	CHEBI:27744	0
PESTON:0703237	3237	BUGGY 360 SG	glyphosate	Active Ingredient	CHEBI:27744	36
PESTON:0703238	3238	BUGGY 360 SG N.E.T.	glyphosate	Active Ingredient	CHEBI:27744	36
PESTON:0703239	3239	BUGGY 72 DF	glyphosate	Active Ingredient	CHEBI:27744	72
PESTON:0703240	3240	BUGGY 72 SG	glyphosate	Active Ingredient	CHEBI:27744	72
PESTON:0703241	3241	BUGGY 800 SG N.E.T.	glyphosate	Active Ingredient	CHEBI:27744	72
PESTON:0703242	3242	BUGGY BF	glyphosate	Active Ingredient	CHEBI:27744	30.8
PESTON:0703244	3244	BUGGY COMBI	glyphosate	Active Ingredient	CHEBI:27744	15.6
PESTON:0703245	3245	BUGGY FL N.E.T.	glyphosate	Active Ingredient	CHEBI:27744	360.0 g/l
PESTON:0703246	3246	BUGGY G	glyphosate	Active Ingredient	CHEBI:27744	31.2
PESTON:0703247	3247	BUGGY TF	glyphosate	Active Ingredient	CHEBI:27744	30.8
PESTON:0703279	3279	BUTAZIN FLOW	glyphosate	Active Ingredient	CHEBI:27744	21
PESTON:0703413	3413	CAPRENO	glyphosate	Active Ingredient	CHEBI:27744	28.30%
PESTON:0703901	3901	CHIKARA DUO	glyphosate	Active Ingredient	CHEBI:27744	0.7
PESTON:0703952	3952	CICLONE	glyphosate	Active Ingredient	CHEBI:27744	27.9
PESTON:0704106	4106	CLEAN-UP	glyphosate	Active Ingredient	CHEBI:27744	30.8
PESTON:0704107	4107	CLEAR SUPREME	glyphosate	Active Ingredient	CHEBI:27744	0.507
PESTON:0704125	4125	CLINIC 360 SL	glyphosate	Active Ingredient	CHEBI:27744	30.7
PESTON:0704126	4126	CLINIC PRO	glyphosate	Active Ingredient	CHEBI:27744	30.4
PESTON:0704127	4127	CLINIC PRONTO PPO	glyphosate	Active Ingredient	CHEBI:27744	0.7
PESTON:0704129	4129	CLINIC SPECTRUM	glyphosate	Active Ingredient	CHEBI:27744	10
PESTON:0704130	4130	CLINIC ST	glyphosate	Active Ingredient	CHEBI:27744	31.2
PESTON:0704131	4131	CLINIC UP	glyphosate	Active Ingredient	CHEBI:27744	30.8
PESTON:0704261	4261	COACH	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0704298	4298	COCTEL	glyphosate	Active Ingredient	CHEBI:27744	15.7
PESTON:0704376	4376	COMPO DISERBO FACILE	glyphosate	Active Ingredient	CHEBI:27744	30.8
PESTON:0704377	4377	COMPO DISERBO FACILE RTU	glyphosate	Active Ingredient	CHEBI:27744	3
PESTON:0704644	4644	CREDIT 540	glyphosate	Active Ingredient	CHEBI:27744	43.9
PESTON:0705481	5481	DARDO	glyphosate	Active Ingredient	CHEBI:27744	9
PESTON:0705483	5483	DARDO R	glyphosate	Active Ingredient	CHEBI:27744	13
PESTON:0705486	5486	DARDO TZ	glyphosate	Active Ingredient	CHEBI:27744	241.0 g/l
PESTON:0705735	5735	DESERT	glyphosate	Active Ingredient	CHEBI:27744	30.9
PESTON:0706264	6264	DISERBELLO	glyphosate	Active Ingredient	CHEBI:27744	30.4
PESTON:0706291	6291	DISERBOFACILE	glyphosate	Active Ingredient	CHEBI:27744	0.7
PESTON:0706295	6295	DISERBON	glyphosate	Active Ingredient	CHEBI:27744	9
PESTON:0706604	6604	DUBRIS 360	glyphosate	Active Ingredient	CHEBI:27744	30.7
PESTON:0706642	6642	DUNA	glyphosate	Active Ingredient	CHEBI:27744	10
PESTON:0706771	6771	EFESTO	glyphosate	Active Ingredient	CHEBI:27744	30.4
PESTON:0707205	7205	ERBINET 30	glyphosate	Active Ingredient	CHEBI:27744	350.0 g/l
PESTON:0707208	7208	ERBISEC 10	glyphosate	Active Ingredient	CHEBI:27744	10
PESTON:0707303	7303	ERMEX	glyphosate	Active Ingredient	CHEBI:27744	39.7
PESTON:0707415	7415	ETNA	glyphosate	Active Ingredient	CHEBI:27744	31
PESTON:0707505	7505	EUREKA	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0707508	7508	EUREKA TERB	glyphosate	Active Ingredient	CHEBI:27744	21
PESTON:0707547	7547	EXACT	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0707653	7653	FANDANGO 360	glyphosate	Active Ingredient	CHEBI:27744	30.8
PESTON:0707654	7654	FANDANGO 360 SL	glyphosate	Active Ingredient	CHEBI:27744	30.7
PESTON:0707655	7655	FANDANGO 360 TF	glyphosate	Active Ingredient	CHEBI:27744	30.8
PESTON:0707656	7656	FANDANGO XL	glyphosate	Active Ingredient	CHEBI:27744	28.9
PESTON:0707708	7708	FAST	glyphosate	Active Ingredient	CHEBI:27744	8
PESTON:0707709	7709	FAST	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0707710	7710	FAST 240	glyphosate	Active Ingredient	CHEBI:27744	24
PESTON:0707711	7711	FAST 360 SG	glyphosate	Active Ingredient	CHEBI:27744	36
PESTON:0707714	7714	FAST TZ	glyphosate	Active Ingredient	CHEBI:27744	25
PESTON:0708131	8131	FLASHBACK	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0708618	8618	FRECCIA	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0708622	8622	FREMONT	glyphosate	Active Ingredient	CHEBI:27744	30.7
PESTON:0708881	8881	FUSTA	glyphosate	Active Ingredient	CHEBI:27744	16
PESTON:0708906	8906	GALAXIA	glyphosate	Active Ingredient	CHEBI:27744	15.7
PESTON:0709005	9005	GARFIT	glyphosate	Active Ingredient	CHEBI:27744	24
PESTON:0709344	9344	GLIALKA	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0709345	9345	GLICOBER	glyphosate	Active Ingredient	CHEBI:27744	30.4
PESTON:0709347	9347	GLIF UP	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0709348	9348	GLIFAST	glyphosate	Active Ingredient	CHEBI:27744	30
PESTON:0709351	9351	GLIFAZIN	glyphosate	Active Ingredient	CHEBI:27744	21
PESTON:0709352	9352	GLIFENE 360 HP	glyphosate	Active Ingredient	CHEBI:27744	30.6
PESTON:0709353	9353	GLIFENE BIOGRADE	glyphosate	Active Ingredient	CHEBI:27744	31.2
PESTON:0709354	9354	GLIFENE HP	glyphosate	Active Ingredient	CHEBI:27744	30.4
PESTON:0709355	9355	GLIFENE PLUS	glyphosate	Active Ingredient	CHEBI:27744	30.4
PESTON:0709356	9356	GLIFENE ULTRA	glyphosate	Active Ingredient	CHEBI:27744	31
PESTON:0709357	9357	GLIFO 35	glyphosate	Active Ingredient	CHEBI:27744	34
